center,left,right,steering,throttle,reverse,speed
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_39_36_644.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_39_36_644.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_39_36_644.jpg,0,1,0,30.19028
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_39_36_711.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_39_36_711.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_39_36_711.jpg,0,1,0,30.19026
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_39_36_783.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_39_36_783.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_39_36_783.jpg,0,1,0,30.19027
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_39_36_855.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_39_36_855.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_39_36_855.jpg,0,1,0,30.19032
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_39_36_926.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_39_36_926.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_39_36_926.jpg,0,1,0,30.19029
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_39_36_999.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_39_36_999.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_39_36_999.jpg,0,1,0,30.1903
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_39_37_074.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_39_37_074.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_39_37_074.jpg,0,1,0,30.19025
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_39_37_142.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_39_37_142.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_39_37_142.jpg,0,1,0,30.1903
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_39_37_214.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_39_37_214.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_39_37_214.jpg,0,1,0,30.1903
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_39_37_286.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_39_37_286.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_39_37_286.jpg,0,1,0,30.19028
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_39_37_361.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_39_37_361.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_39_37_361.jpg,0,1,0,30.19031
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_39_37_436.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_39_37_436.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_39_37_436.jpg,0,1,0,30.19026
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_39_37_508.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_39_37_508.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_39_37_508.jpg,0,1,0,30.19028
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_39_37_581.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_39_37_581.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_39_37_581.jpg,0,1,0,30.19029
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_39_37_653.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_39_37_653.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_39_37_653.jpg,0,1,0,30.19051
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_39_37_725.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_39_37_725.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_39_37_725.jpg,0,1,0,30.19027
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_39_37_796.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_39_37_796.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_39_37_796.jpg,0,1,0,30.1903
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_39_37_865.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_39_37_865.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_39_37_865.jpg,0,1,0,30.19036
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_39_37_935.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_39_37_935.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_39_37_935.jpg,-0.009433962,1,0,30.19029
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_39_38_004.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_39_38_004.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_39_38_004.jpg,-0.009433962,1,0,30.19027
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_39_38_073.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_39_38_073.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_39_38_073.jpg,-0.009433962,1,0,30.19029
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_39_38_146.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_39_38_146.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_39_38_146.jpg,-0.009433962,1,0,30.19028
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_39_38_217.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_39_38_217.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_39_38_217.jpg,-0.009433962,1,0,30.1903
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_39_38_286.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_39_38_286.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_39_38_286.jpg,-0.009433962,1,0,30.19028
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_39_38_356.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_39_38_356.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_39_38_356.jpg,-0.009433962,1,0,30.1903
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_39_38_425.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_39_38_425.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_39_38_425.jpg,-0.009433962,1,0,30.19029
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_39_38_495.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_39_38_495.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_39_38_495.jpg,-0.009433962,1,0,30.19029
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_39_38_569.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_39_38_569.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_39_38_569.jpg,-0.01886792,1,0,30.19027
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_39_38_639.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_39_38_639.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_39_38_639.jpg,-0.02830189,1,0,30.19017
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_39_38_709.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_39_38_709.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_39_38_709.jpg,-0.02830189,1,0,30.19027
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_39_38_778.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_39_38_778.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_39_38_778.jpg,-0.02830189,1,0,30.19027
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_39_38_849.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_39_38_849.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_39_38_849.jpg,-0.03773585,1,0,30.19015
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_39_38_919.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_39_38_919.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_39_38_919.jpg,-0.03773585,1,0,30.19022
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_39_38_988.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_39_38_988.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_39_38_988.jpg,-0.03773585,1,0,30.19027
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_39_39_056.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_39_39_056.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_39_39_056.jpg,-0.03773585,1,0,30.19027
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_39_39_125.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_39_39_125.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_39_39_125.jpg,-0.03773585,1,0,30.19021
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_39_39_195.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_39_39_195.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_39_39_195.jpg,-0.03773585,1,0,30.1901
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_39_39_269.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_39_39_269.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_39_39_269.jpg,-0.03773585,1,0,30.19023
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_39_39_344.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_39_39_344.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_39_39_344.jpg,-0.03773585,1,0,30.19028
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_39_39_416.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_39_39_416.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_39_39_416.jpg,-0.03773585,1,0,30.19028
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_39_39_490.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_39_39_490.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_39_39_490.jpg,-0.03773585,1,0,30.19027
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_39_39_563.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_39_39_563.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_39_39_563.jpg,-0.03773585,1,0,30.19028
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_39_39_636.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_39_39_636.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_39_39_636.jpg,-0.03773585,1,0,30.19027
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_39_39_709.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_39_39_709.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_39_39_709.jpg,-0.03773585,1,0,30.19026
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_39_39_777.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_39_39_777.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_39_39_777.jpg,-0.03773585,1,0,30.19025
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_39_39_850.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_39_39_850.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_39_39_850.jpg,-0.03773585,1,0,30.19027
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_39_39_925.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_39_39_925.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_39_39_925.jpg,-0.03773585,1,0,30.19028
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_39_39_993.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_39_39_993.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_39_39_993.jpg,-0.03773585,1,0,30.19025
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_39_40_063.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_39_40_063.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_39_40_063.jpg,-0.03773585,1,0,30.19029
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_39_40_131.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_39_40_131.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_39_40_131.jpg,-0.03773585,1,0,30.19027
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_39_40_205.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_39_40_205.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_39_40_205.jpg,-0.03773585,1,0,30.19024
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_39_40_275.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_39_40_275.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_39_40_275.jpg,-0.03773585,1,0,30.19028
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_39_40_343.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_39_40_343.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_39_40_343.jpg,-0.03773585,1,0,30.19027
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_39_40_417.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_39_40_417.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_39_40_417.jpg,-0.03773585,1,0,30.19031
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_39_40_485.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_39_40_485.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_39_40_485.jpg,-0.03773585,1,0,30.19031
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_39_40_554.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_39_40_554.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_39_40_554.jpg,-0.03773585,1,0,30.19023
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_39_40_625.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_39_40_625.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_39_40_625.jpg,-0.03773585,1,0,30.19024
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_39_40_698.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_39_40_698.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_39_40_698.jpg,-0.03773585,1,0,30.19026
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_39_40_771.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_39_40_771.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_39_40_771.jpg,-0.03773585,1,0,30.19027
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_39_40_842.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_39_40_842.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_39_40_842.jpg,-0.03773585,1,0,30.19032
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_39_40_916.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_39_40_916.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_39_40_916.jpg,-0.03773585,1,0,30.19027
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_39_40_990.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_39_40_990.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_39_40_990.jpg,-0.03773585,1,0,30.19025
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_39_41_065.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_39_41_065.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_39_41_065.jpg,-0.03773585,1,0,30.19025
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_39_41_138.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_39_41_138.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_39_41_138.jpg,-0.03773585,1,0,30.19029
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_39_41_209.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_39_41_209.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_39_41_209.jpg,-0.03773585,1,0,30.19028
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_39_41_275.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_39_41_275.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_39_41_275.jpg,-0.03773585,1,0,30.19028
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_39_41_345.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_39_41_345.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_39_41_345.jpg,-0.03773585,1,0,30.19024
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_39_41_412.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_39_41_412.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_39_41_412.jpg,-0.03773585,1,0,30.19022
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_39_41_487.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_39_41_487.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_39_41_487.jpg,-0.03773585,1,0,30.19028
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_39_41_554.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_39_41_554.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_39_41_554.jpg,-0.02830189,1,0,30.19033
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_39_41_627.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_39_41_627.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_39_41_627.jpg,-0.02830189,1,0,30.19025
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_39_41_697.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_39_41_697.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_39_41_697.jpg,-0.02830189,1,0,30.19028
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_39_41_769.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_39_41_769.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_39_41_769.jpg,-0.02830189,1,0,30.19026
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_39_41_839.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_39_41_839.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_39_41_839.jpg,-0.02830189,1,0,30.19033
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_39_41_913.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_39_41_913.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_39_41_913.jpg,0,1,0,30.19028
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_39_41_981.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_39_41_981.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_39_41_981.jpg,0,1,0,30.19033
E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\center_2023_12_02_04_39_42_049.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\left_2023_12_02_04_39_42_049.jpg,E:\PythonScripts\Ass\beta_simulator_windows\data\IMG\right_2023_12_02_04_39_42_049.jpg,0,1,0,30.19029
